title,href,url,description,keywords,length,audio_url,audio_url_wav
Crazy Bizarre Guitar,2153-Crazy-Bizarre-Guitar.html,https://soundbible.com/2153-Crazy-Bizarre-Guitar.html,Crazy and Bizarre Guitar effects played and reworked.,"['strange', 'bizarre', 'guitar', 'wierd', 'silly']",,https://soundbible.com/mp3/bizarre-guitar-daniel_simon.mp3,https://soundbible.com/wav/bizarre-guitar-daniel_simon.wav
Funny Voices,2152-Funny-Voices.html,https://soundbible.com/2152-Funny-Voices.html,Silly and funny voices processed using Sound Forge and a pro mic setup. Very goofy vocal effects.,"['funny voices', 'funny', 'voices', 'silly', 'silly voice', 'funny voice', 'hilarious', 'playful', 'ridiculous', 'goofy']",,https://soundbible.com/mp3/funny-voices-daniel_simon.mp3,https://soundbible.com/wav/funny-voices-daniel_simon.wav
Fart Squeeze Knees,2151-Fart-Squeeze-Knees.html,https://soundbible.com/2151-Fart-Squeeze-Knees.html,Lay on your back and squeeze your knees while farting to get this fart sound.,"['fart', 'farting', 'poot', 'stink', 'bathroom', 'funny', 'strange', 'gross', 'cut one', 'cut the cheese', 'tooted', 'toot']",,https://soundbible.com/mp3/Fart-Squeeze-Yer-Knees_Mike-Koenig.mp3,https://soundbible.com/wav/Fart-Squeeze-Yer-Knees_Mike-Koenig.wav
Common Fart,2150-Common-Fart.html,https://soundbible.com/2150-Common-Fart.html,A common everyday fart that you might do when no one else is around.,"['fart', 'farting', 'poot', 'stink', 'bathroom', 'funny', 'strange', 'gross', 'cut one', 'cut the cheese', 'toot', 'tooted']",,https://soundbible.com/mp3/Fart-Common-Everyday-Fart_Mike-Koenig.mp3,https://soundbible.com/wav/Fart-Common-Everyday-Fart_Mike-Koenig.wav
Dogs Howling,2149-Dogs-Howling.html,https://soundbible.com/2149-Dogs-Howling.html,A couple of howling dogs howling and yapping at the moon. These dogs are yappy.,"['howling', 'yapping', 'yippy', 'dog', 'fox', 'wolf', 'coyote', 'howl', 'wolf howling', 'howling wolf', 'howl at moon', 'howling dog', 'coyote howl', 'husky howling', 'husky', 'puppies', 'puppy howling', 'puppies howling', 'wolf howls']",,https://soundbible.com/mp3/dog-howling-yapping-daniel_simon.mp3,https://soundbible.com/wav/dog-howling-yapping-daniel_simon.wav
Chinese Gong,2148-Chinese-Gong.html,https://soundbible.com/2148-Chinese-Gong.html,Chinese Gong being hit and ringing sound. Long and loud gong hit sound from an asian temple.,"['gong', 'chinese', 'japanese', 'meditation gong', 'gong noise', 'japanese gong', 'asian gong', 'tibetan gong', 'asian', 'tibetan', 'gong bell', 'temple', 'chinese temple', 'japanese temple', 'temple gong']",,https://soundbible.com/mp3/chinese-gong-daniel_simon.mp3,https://soundbible.com/wav/chinese-gong-daniel_simon.wav
Dog Panting Fast,2147-Dog-Panting-Fast.html,https://soundbible.com/2147-Dog-Panting-Fast.html,A dog panting and breathing very fast and hard. Dog having a hard time breathing. (Canis lupus familiaris) .,"['dog', 'Canis lupus familiaris', 'panting', 'canis', 'labored breathing', 'pant', 'breathing fast', 'sick dog', 'tired dog', 'Excessive Panting', 'after running', 'after walk', 'thirsty dog', 'wolf', 'fox']",,https://soundbible.com/mp3/dog-panting-breathing-fast-daniel_simon.mp3,https://soundbible.com/wav/dog-panting-breathing-fast-daniel_simon.wav
German Shepard,2146-German-Shepard.html,https://soundbible.com/2146-German-Shepard.html,An agitated German Sheppard barking at his home. He is protecting his house like a good guard dog.,"['dog', 'barking', 'german shepard', 'angry dog', 'upset dog', 'house dog', 'police dog', 'dog barking', 'home alarm', 'guard dog']",,https://soundbible.com/mp3/german-shephard-daniel_simon.mp3,https://soundbible.com/wav/german-shephard-daniel_simon.wav
Gibbon Monkey,2145-Gibbon-Monkey.html,https://soundbible.com/2145-Gibbon-Monkey.html,Some crazy gibbons up in trees calling down to the people and other animals on the ground.,"['gibbon', 'monkey', 'gibbon monkey', 'gibbon call', 'monkey call', 'jungle', 'jungle monkey']",,https://soundbible.com/mp3/gibbon-monkey-daniel_simon.mp3,https://soundbible.com/wav/gibbon-monkey-daniel_simon.wav
Guinea Pig,2144-Guinea-Pig.html,https://soundbible.com/2144-Guinea-Pig.html,Guinea Pig making squeaking noises. Could also be used as hamster or other pet rodent. This is 1 happy guinea pig.,"['guinea pig', 'rodent', 'rat', 'hamster', 'cute', 'pet', 'animal', 'squeaks', 'happy guinea pig', 'happy']",,https://soundbible.com/mp3/guinea-pig-daniel_simon.mp3,https://soundbible.com/wav/guinea-pig-daniel_simon.wav
Handcuffs Clicking,2143-Handcuffs-Clicking.html,https://soundbible.com/2143-Handcuffs-Clicking.html,Sound of handcuffs being opened and snapped into place.,"['security', 'cuffs', 'handcuffs', 'police', 'arrest', 'under arrest', 'arrested', 'lock up', 'lock', 'locking', 'clicking', 'metal clicking', 'chain', 'chains rattling', 'rattling chaing', 'ratchet']",,https://soundbible.com/mp3/handcuffs-daniel_simon.mp3,https://soundbible.com/wav/handcuffs-daniel_simon.wav
FogHorn Barge,2142-FogHorn-Barge.html,https://soundbible.com/2142-FogHorn-Barge.html,A large barge blasts his Fog Horn to warn others of his arrival.,"['alarm', 'foghorn', 'signal', 'siren', 'warning', 'danger signal', 'tug boat', 'boat', 'marine', 'barge']",,https://soundbible.com/mp3/foghorn-daniel_simon.mp3,https://soundbible.com/wav/foghorn-daniel_simon.wav
Hickory Dickory Dock,2141-Hickory-Dickory-Dock.html,https://soundbible.com/2141-Hickory-Dickory-Dock.html,A kids record player plays Hickory Dickory Dock record in a grainy plinky tone.,"['kids', 'record player', 'hickory dickory dock', 'kids song', 'song', 'childs song', 'gramaphone', 'phonograph']",,https://soundbible.com/mp3/kids-record-player-daniel_simon.mp3,https://soundbible.com/wav/kids-record-player-daniel_simon.wav
Grenade Launcher 2,2140-Grenade-Launcher-2.html,https://soundbible.com/2140-Grenade-Launcher-2.html,Another quality grenade launcher sfx. Grenade launches explosion and reload.,"['weapon', 'grenade launcher', 'war', 'battle', 'explosive', 'fireball', 'catapult', 'ballista', 'arbalest']",,https://soundbible.com/mp3/grenade-launcher-daniel_simon.mp3,https://soundbible.com/wav/grenade-launcher-daniel_simon.wav
Outdoor Carnival,2139-Outdoor-Carnival.html,https://soundbible.com/2139-Outdoor-Carnival.html,A carnival outdoors near the games like ring toss.,"['circus', 'fair', 'festval', 'fiesta', 'exposition']",,https://soundbible.com/mp3/carnival-daniel_simon.mp3,https://soundbible.com/wav/carnival-daniel_simon.wav
Baby Snoring,2138-Baby-Snoring.html,https://soundbible.com/2138-Baby-Snoring.html,A little baby snoring loudly. Even babies snore sometimes. If you are looking for medical advice look elsewhere this is a sound website :),"['wheeze', 'snort', 'sleep', 'snuffle', 'saw logs', 'congested', 'snore', 'snoring']",,https://soundbible.com/mp3/baby-snoring-daniel_simon.mp3,https://soundbible.com/wav/baby-snoring-daniel_simon.wav
Snow Rock Avalanche,2137-Snow-Rock-Avalanche.html,https://soundbible.com/2137-Snow-Rock-Avalanche.html,What does and avalanche sound like? Snow and rock sliding down mountain.,"['rocks falling', 'falling', 'landslide', 'torrent', 'skiing']",,https://soundbible.com/mp3/avalanche-daniel_simon.mp3,https://soundbible.com/wav/avalanche-daniel_simon.wav
Puppy Barking,2136-Puppy-Barking.html,https://soundbible.com/2136-Puppy-Barking.html,A young little puppy dog yipping and crying and barking. Sad little dog.,"['puppy', 'dog', 'pup', 'canine', 'wolf', 'wolf pup', 'animal']",,https://soundbible.com/mp3/puppy-barking_ds.mp3,https://soundbible.com/wav/puppy-barking_ds.wav
Cartoon Computer,2135-Cartoon-Computer.html,https://soundbible.com/2135-Cartoon-Computer.html,Cartoon or silly computer or computing sound. Blippy bloopy glitchy all mixed together.,"['computer', 'calculate', 'calculator', 'brain', 'cpu', 'laptop', 'mainframe', 'super computer', 'pc', 'cartoon', 'silly']",,https://soundbible.com/mp3/cartoon-computer_ds.mp3,https://soundbible.com/wav/cartoon-computer_ds.wav
Tractor Digging,2134-Tractor-Digging.html,https://soundbible.com/2134-Tractor-Digging.html,Sound of a tractor or backhoe digging and scraping the ground.,"['construction', 'tractor', 'digging', 'working', 'building', 'development', 'manufacture', 'structure', 'assembly', 'build']",,https://soundbible.com/mp3/tractor-digging-daniel_simon.mp3,https://soundbible.com/wav/tractor-digging-daniel_simon.wav
Sad Woman Crying,2133-Sad-Woman-Crying.html,https://soundbible.com/2133-Sad-Woman-Crying.html,A very sad woman or lady crying and sobbing because of something very sad.,"['crying woman', 'woman', 'lady', 'cry', 'sad', 'sad woman', 'upset', 'lament', 'sob', 'bawl', 'baling', 'bewailing', 'howling', 'sorow', 'weep', 'weeping']",,https://soundbible.com/mp3/woman-crying-daniel_simon.mp3,https://soundbible.com/wav/woman-crying-daniel_simon.wav
Wolf Howling Yipping,2132-Wolf-Howling-Yipping.html,https://soundbible.com/2132-Wolf-Howling-Yipping.html,Several wolf or coyote howling and yipping sound effects. Was a request for cartoon wolf sound..,"['cartoon', 'wolf', 'coyote', 'wolf', 'dogs', 'dingos', 'wild dog', 'dog', 'pack', 'wolf pack', 'coyote den', 'thylacine']",,https://soundbible.com/mp3/cartoon-wolf-daniel_simon.mp3,https://soundbible.com/wav/cartoon-wolf-daniel_simon.wav
Old Record Player,2131-Old-Record-Player.html,https://soundbible.com/2131-Old-Record-Player.html,"Sound of a very old record player, not just your standard record player from the 70s and 80s.","['gramaphone', 'phonograph', 'old record', 'record player', 'record player', 'old record player']",,https://soundbible.com/mp3/old-record-player-daniel_simon.mp3,https://soundbible.com/wav/old-record-player-daniel_simon.wav
Baby Just Born,2130-Baby-Just-Born.html,https://soundbible.com/2130-Baby-Just-Born.html,A just born or newborn baby cries for hs first time. Newborn crying..,"['newborn', 'baby', 'baby cry', 'just born', 'newborn crying', 'baby crying', 'cry', 'sad', 'sad baby', 'mad baby', 'sobbing', 'bawl', 'bawling', 'hungry baby']",,https://soundbible.com/mp3/just_born_baby-daniel_simon.mp3,https://soundbible.com/wav/just_born_baby-daniel_simon.wav
Howler Monkeys,2129-Howler-Monkeys.html,https://soundbible.com/2129-Howler-Monkeys.html,A troop of howler monkeys screaming and making howling noises near sundown.,"['howler monkeys', 'howler monkeys', 'howler monkey howling', 'howler monkey scream', 'alouatta', 'monkeys', 'monkey noise', 'howler', 'jungle', 'jungle creature', 'jungle animal']",,https://soundbible.com/mp3/howler-monkeys-daniel_simon.mp3,https://soundbible.com/wav/howler-monkeys-daniel_simon.wav
Old Movie Projector,2128-Old-Movie-Projector.html,https://soundbible.com/2128-Old-Movie-Projector.html,Old movie projector sound effect. The sound of a an old projector like those used in the 70s and before.,"['Vintage Movie Projector', 'movie projector', 'movie', 'old projector', 'projector', 'slide projector', 'cinema', 'film', 'moving picture']",,https://soundbible.com/mp3/old_movie_projector-daniel_simon.mp3,https://soundbible.com/wav/old_movie_projector-daniel_simon.wav
Dragon Fire Breath and Roar,2127-Dragon-Fire-Breath-and-Roar.html,https://soundbible.com/2127-Dragon-Fire-Breath-and-Roar.html,European Dragon Roaring and then Breathing Fire out of his mouth and burning everything around him.,"['dragon', 'fire', 'fire breath', 'breathing fire', 'burning', 'monster', 'mythical', 'mythical creature', 'basilisk', 'hydra', 'tarragon', 'wyvern', 'dragon fire']",,https://soundbible.com/mp3/European_Dragon_Roaring_and_breathe_fire-daniel-simon.mp3,https://soundbible.com/wav/European_Dragon_Roaring_and_breathe_fire-daniel-simon.wav
Tea Pot Whistle,2126-Tea-Pot-Whistle.html,https://soundbible.com/2126-Tea-Pot-Whistle.html,A tea pot also called a tea kettle or just a kettle whistling. We recorded 2 different teak pots and this includes 3 total sound files combined into 1. This sound was requested.,"['angry', 'tea pot', 'tea kettle', 'tea time', 'tea', 'kitched', 'steam', 'steaming', 'upset', 'livid', 'annoyed', 'enraged', 'furious', 'heated', 'irate', 'outraged']",,https://soundbible.com/mp3/tea-pot-whistle-mike-koenig.mp3,https://soundbible.com/wav/tea-pot-whistle-mike-koenig.wav
Wind Blowing,2125-Wind-Blowing.html,https://soundbible.com/2125-Wind-Blowing.html,"A storm was moving out and the wind was intense, so we recorded it. When weather changes temperature zones cause wind, in this case some really crazy blowing.","['weather', 'wind', 'storm', 'hurricane', 'tornado', 'blowing', 'gust', 'air', 'breeze', 'cyclone', 'gale', 'blow', 'draft']",,https://soundbible.com/mp3/wind_1234-mike-koenig.mp3,https://soundbible.com/wav/wind_1234-mike-koenig.wav
45min April Rainstorm,2124-45min-April-Rainstorm.html,https://soundbible.com/2124-45min-April-Rainstorm.html,45 minutes of a relaxing spring rainstorm recorded April 1st 2016. This sort of audio is great to relax to or sleep to on a loop. The wav file is 400mb and the 45 minute mp3 would not render in the player so its been chopped down to 3 minutes. If you want the full 45 minutes download the wave. If you want to listen to the entire 45min on YouTube click here .,"['audio to sleep to', 'bird', 'hard rain', 'rain', 'rain loop', 'rain video', 'raining', 'rainstorm', 'relaxing rain video', 'relax', 'sleep', 'sleeping sound', 'soft rain', 'drizzle', 'mist', 'precipitation', 'shower']",,https://soundbible.com/mp3/45min_april_rainstorm-mike-koenig.mp3,https://soundbible.com/wav/45min_april_rainstorm-mike-koenig.wav
40 Smith Wesson 8x,2123-40-Smith-Wesson-8x.html,https://soundbible.com/2123-40-Smith-Wesson-8x.html,8 gunshots.40 smith and wesson being fired out of a subcompact glock 27,"['gun', 'gunshot', 'war', 'battle', 'military', 'glock', 'fighting', 'shoot']",,https://soundbible.com/mp3/40_smith_wesson_8x_gunshot-mike-koenig.mp3,https://soundbible.com/wav/40_smith_wesson_8x_gunshot-mike-koenig.wav
40 Smith Wesson,2122-40-Smith-Wesson.html,https://soundbible.com/2122-40-Smith-Wesson.html,.40 smith and wesson being fired out of a subcompact glock 27,"['gun', 'gunshot', 'war', 'battle', 'military', 'glock', 'fighting', 'shoot']",,https://soundbible.com/mp3/40_smith_wesson_single-mike-koenig.mp3,https://soundbible.com/wav/40_smith_wesson_single-mike-koenig.wav
380 Gunshot,2121-380-Gunshot.html,https://soundbible.com/2121-380-Gunshot.html,Newly recorded 380 gunshot being fired from a ruger lcp. Great gunshot sound effect,"['9mm', 'gun', 'gunshot', 'war', 'battle', 'military', 'glock', 'beretta', 'fighting', 'shoot', 'shot']",,https://soundbible.com/mp3/380_gunshot_single-mike-koenig.mp3,https://soundbible.com/wav/380_gunshot_single-mike-koenig.wav
9mm Gunshot,2120-9mm-Gunshot.html,https://soundbible.com/2120-9mm-Gunshot.html,New recording tools means better recordings. This is a new 9mm gunshot sound effect recorded up close and personal.,"['9mm', 'gun', 'gunshot', 'war', 'battle', 'military', 'glock', 'beretta', 'fighting', 'shoot', 'shot']",,https://soundbible.com/mp3/9_mm_gunshot-mike-koenig-123.mp3,https://soundbible.com/wav/9_mm_gunshot-mike-koenig-123.wav
Trash Bag 2,2119-Trash-Bag-2.html,https://soundbible.com/2119-Trash-Bag-2.html,Large trash bag also called a garbage bag around here. Bag is being taken out of box and adjusted moved around a bit.,"['plastic', 'plastic bag', 'large trash bag', 'trash bag', 'garbage', 'refuse', 'debris']",,https://soundbible.com/mp3/large_trash_bag_2-mike-koenig.mp3,https://soundbible.com/wav/large_trash_bag_2-mike-koenig.wav
Garbage Bag,2118-Garbage-Bag.html,https://soundbible.com/2118-Garbage-Bag.html,"Garbage bag, also called trash bag being taken out and adjusted. Nice clean and crisp plastic ruffling noises can be heard.","['plastic', 'plastic bag', 'large trash bag', 'trash bag', 'garbage', 'refuse', 'debris']",,https://soundbible.com/mp3/large_trash_bag-mike-koenig.mp3,https://soundbible.com/wav/large_trash_bag-mike-koenig.wav
